37°18′13″N,37.30365351,120°29′12″W,-120.48657835,0.2236,297.426°
37°18′33″N,37.30906939,120°29′04″W,-120.48433416,0.4832,351.057°
37°18′02″N,37.30060075,120°28′52″W,-120.48100904,0.1525,135.081°
37°18′07″N,37.30208294,120°29′10″W,-120.48620999,0.1783,268.219°
37°18′07″N,37.30201303,120°28′47″W,-120.47979278,0.1749,93.402°
37°18′02″N,37.30042864,120°29′27″W,-120.49096325,0.4556,254.747°
37°17′50″N,37.29723738,120°29′16″W,-120.48767377,0.4276,217.236°
37°17′49″N,37.29688167,120°29′19″W,-120.48874978,0.4841,221.053°
37°17′56″N,37.29894687,120°28′57″W,-120.48258167,0.2233,174.546°
37°18′31″N,37.3086258,120°29′07″W,-120.48531592,0.465,343.88°
37°18′19″N,37.30536406,120°29′24″W,-120.48987462,0.4395,300.228°
37°17′53″N,37.29806803,120°29′08″W,-120.48554213,0.3165,206.569°
37°17′49″N,37.29693897,120°29′06″W,-120.48499131,0.3778,197.126°
37°18′29″N,37.3081866,120°28′59″W,-120.48312536,0.4164,358.807°
37°18′20″N,37.30551195,120°28′58″W,-120.48264655,0.2321,4.362°
37°18′09″N,37.30260578,120°29′22″W,-120.48938324,0.354,274.959°
37°17′45″N,37.29594257,120°28′51″W,-120.48087158,0.4451,164.994°
37°18′28″N,37.30767508,120°29′03″W,-120.48427639,0.3877,349.306°
37°17′50″N,37.29725787,120°29′06″W,-120.48509718,0.3587,199.052°
37°18′16″N,37.30434464,120°29′11″W,-120.48652303,0.2469,307.646°
37°18′22″N,37.30611579,120°28′33″W,-120.47570183,0.4839,55.63°
37°18′17″N,37.3048471,120°29′14″W,-120.48722841,0.2988,308.377°
37°18′17″N,37.30474811,120°29′20″W,-120.48893634,0.3736,298.568°
37°17′57″N,37.29915008,120°28′49″W,-120.48034495,0.2533,145.3°
37°18′06″N,37.30170891,120°29′12″W,-120.48659534,0.2019,261.054°
37°17′52″N,37.29777932,120°28′55″W,-120.48190233,0.3086,169.058°
