37°52′26″N,37.87379212,122°27′28″W,-122.45787216,0.0695,284.65°
37°52′24″N,37.87342835,122°27′56″W,-122.46563847,0.491,269.121°
37°52′18″N,37.87155546,122°27′03″W,-122.45086789,0.3434,113.512°
37°52′19″N,37.8719645,122°27′33″W,-122.45921207,0.1776,232.239°
37°52′33″N,37.87587459,122°27′27″W,-122.45746279,0.1677,344.454°
37°52′16″N,37.87122659,122°27′33″W,-122.45915829,0.2107,220.71°
37°52′08″N,37.86902696,122°27′00″W,-122.44987678,0.483,130.195°
37°52′18″N,37.87174261,122°27′52″W,-122.46440859,0.4417,253.688°
37°52′41″N,37.87797966,122°27′08″W,-122.45211927,0.3938,38.77°
37°52′25″N,37.87349499,122°26′57″W,-122.44917144,0.4074,90.413°
37°52′18″N,37.87172321,122°27′07″W,-122.45202531,0.2812,116.481°
37°52′08″N,37.86886437,122°27′08″W,-122.45225676,0.4019,143.488°
37°52′07″N,37.86873326,122°27′31″W,-122.45849097,0.3471,196.923°
37°52′22″N,37.87282235,122°27′01″W,-122.45029001,0.3499,98.121°
37°52′31″N,37.87526883,122°27′09″W,-122.45255213,0.2531,61.781°
37°52′28″N,37.87451711,122°27′21″W,-122.45591177,0.0785,30.382°
37°52′25″N,37.87357885,122°27′03″W,-122.45085722,0.3155,89.482°
37°52′31″N,37.87531331,122°27′03″W,-122.45074769,0.3441,69.101°
37°52′13″N,37.87018962,122°27′49″W,-122.46373686,0.4511,239.141°
37°52′23″N,37.87295886,122°27′35″W,-122.45976114,0.175,256.783°
37°52′35″N,37.87648825,122°27′37″W,-122.46034157,0.287,315.275°
37°52′25″N,37.87355214,122°27′14″W,-122.45379296,0.1553,89.631°
37°52′15″N,37.87092961,122°26′57″W,-122.44903399,0.4524,113.479°
37°52′22″N,37.87269181,122°27′49″W,-122.46348014,0.3778,261.099°
37°52′40″N,37.87781526,122°27′05″W,-122.45126042,0.4166,44.784°
37°52′17″N,37.87138121,122°27′54″W,-122.46507574,0.4838,252.06°
37°52′34″N,37.87624814,122°27′14″W,-122.45391339,0.2392,38.443°
37°52′16″N,37.87102279,122°27′39″W,-122.46077484,0.2848,232.392°
37°52′04″N,37.86787192,122°27′41″W,-122.46128378,0.4664,212.909°
37°52′16″N,37.87116503,122°27′33″W,-122.45917384,0.2145,220.141°
37°52′31″N,37.8753585,122°27′41″W,-122.46130915,0.2842,296.288°
37°52′23″N,37.87298618,122°27′20″W,-122.45559645,0.0685,123.823°
37°52′37″N,37.87704233,122°27′37″W,-122.46029921,0.3139,320.501°
37°52′46″N,37.87937823,122°27′34″W,-122.45950409,0.4329,338.835°
37°52′14″N,37.87044491,122°27′23″W,-122.45627304,0.2147,174.661°
37°52′21″N,37.87237351,122°26′58″W,-122.44946912,0.3994,101.621°
37°52′19″N,37.87190753,122°27′47″W,-122.46308711,0.3694,252.243°
37°52′24″N,37.87324344,122°27′09″W,-122.45255535,0.2237,95.214°
37°52′23″N,37.87309418,122°27′50″W,-122.46395007,0.4,265.607°
37°52′10″N,37.86930853,122°27′40″W,-122.46114351,0.3819,220.057°
37°52′23″N,37.87304636,122°27′06″W,-122.451607,0.2766,97.05°
37°52′30″N,37.87487979,122°27′48″W,-122.4632707,0.3735,284.382°
37°52′15″N,37.87094781,122°26′55″W,-122.44855089,0.4762,112.077°
37°52′24″N,37.87319531,122°27′11″W,-122.45293606,0.2034,96.68°
37°52′33″N,37.87590745,122°26′56″W,-122.44894882,0.4504,68.673°
37°52′14″N,37.8705267,122°27′07″W,-122.45183586,0.3346,128.452°
37°52′26″N,37.87377841,122°27′37″W,-122.46029106,0.1999,274.774°
37°52′16″N,37.87110985,122°27′00″W,-122.45011294,0.3936,115.231°
37°52′36″N,37.8766509,122°27′34″W,-122.45943338,0.2637,324.685°
37°52′34″N,37.87599935,122°27′08″W,-122.45214774,0.2983,55.225°
37°52′07″N,37.86861374,122°27′44″W,-122.4622547,0.4579,221.997°
37°52′07″N,37.8684744,122°27′26″W,-122.45709182,0.3508,184.037°
37°52′24″N,37.8732147,122°27′15″W,-122.45423929,0.1328,99.675°
37°52′14″N,37.87063595,122°26′54″W,-122.44825121,0.4997,113.662°
37°52′21″N,37.87262138,122°27′51″W,-122.46421399,0.4181,261.29°
37°52′18″N,37.87154092,122°27′41″W,-122.46150796,0.2993,242.547°
37°52′24″N,37.87320336,122°26′59″W,-122.44973912,0.3772,93.51°
37°52′18″N,37.87175834,122°27′03″W,-122.45087828,0.3375,111.368°
37°52′36″N,37.87670416,122°27′44″W,-122.46213623,0.3713,306.122°
37°52′33″N,37.87575352,122°27′02″W,-122.4505232,0.3671,65.344°
37°52′27″N,37.87405538,122°26′57″W,-122.44926385,0.404,84.916°
37°52′25″N,37.87359941,122°26′52″W,-122.44783869,0.4802,89.488°
37°52′07″N,37.86859247,122°27′02″W,-122.45066121,0.4724,136.339°
37°52′40″N,37.87777678,122°27′26″W,-122.45731507,0.2953,352.827°
37°52′48″N,37.87997815,122°27′22″W,-122.45623919,0.4457,2.807°
37°52′39″N,37.87754147,122°27′39″W,-122.46095174,0.3632,319.629°
37°52′26″N,37.87382128,122°27′17″W,-122.454777,0.1035,79.08°
37°52′28″N,37.87449756,122°27′49″W,-122.46351965,0.3812,280.025°
37°52′41″N,37.87791695,122°27′35″W,-122.45960857,0.3433,331.844°
37°52′44″N,37.87887856,122°27′05″W,-122.45129364,0.4704,38.308°
37°52′40″N,37.8776929,122°27′06″W,-122.45164225,0.396,43.507°
37°52′28″N,37.87452693,122°27′33″W,-122.45910361,0.1508,296.955°
37°52′38″N,37.8772942,122°27′07″W,-122.45206198,0.3602,43.883°
37°52′32″N,37.87565188,122°27′51″W,-122.46421741,0.4385,289.467°
37°52′42″N,37.87837597,122°27′24″W,-122.45675724,0.3345,358.897°
37°52′42″N,37.87839337,122°27′04″W,-122.4510324,0.4541,42.346°
37°52′31″N,37.87537867,122°27′53″W,-122.46460794,0.453,286.316°
37°52′32″N,37.87565874,122°27′52″W,-122.4644924,0.4528,288.891°
37°52′46″N,37.87950923,122°27′37″W,-122.46039665,0.4608,333.589°
37°52′19″N,37.87194863,122°27′45″W,-122.46263387,0.345,251.439°
37°52′28″N,37.87435516,122°27′25″W,-122.45697892,0.0595,341.838°
37°52′31″N,37.87535295,122°27′36″W,-122.45997414,0.221,304.59°
37°52′09″N,37.86917217,122°27′05″W,-122.45145741,0.4135,136.862°
37°52′42″N,37.87826632,122°27′24″W,-122.45655046,0.3269,0.849°
37°52′23″N,37.8730664,122°27′01″W,-122.45028192,0.3484,95.363°
37°52′16″N,37.87117956,122°27′31″W,-122.45848314,0.1915,211.686°
37°52′48″N,37.88013593,122°27′15″W,-122.45409014,0.4768,16.958°
37°52′07″N,37.86868772,122°27′33″W,-122.45929035,0.3651,203.341°
37°52′33″N,37.87595442,122°27′26″W,-122.45712566,0.1691,350.972°
37°52′38″N,37.8772478,122°27′01″W,-122.45030421,0.4304,53.425°
37°52′36″N,37.87666239,122°27′48″W,-122.46324818,0.4203,300.922°
37°52′25″N,37.87362489,122°27′43″W,-122.46183982,0.2838,271.218°
37°52′11″N,37.8696443,122°27′13″W,-122.45374682,0.312,149.61°
37°52′30″N,37.8748877,122°27′54″W,-122.46511654,0.4718,281.409°
37°52′05″N,37.86794206,122°27′42″W,-122.46155228,0.4706,214.728°
37°52′29″N,37.87461624,122°27′08″W,-122.4522491,0.2508,72.711°
37°52′08″N,37.86879384,122°27′15″W,-122.4541433,0.355,157.445°
37°52′36″N,37.87667608,122°27′31″W,-122.45867253,0.2436,332.915°
37°52′37″N,37.87680808,122°27′41″W,-122.46134921,0.3422,311.338°
37°52′49″N,37.8803106,122°27′24″W,-122.45666515,0.4681,359.827°
37°52′42″N,37.87826615,122°27′21″W,-122.45571354,0.3307,8.784°
37°52′29″N,37.87463274,122°27′27″W,-122.45745223,0.0877,329.627°
37°52′08″N,37.86878362,122°27′38″W,-122.46058401,0.3928,213.227°
37°52′32″N,37.87543616,122°27′22″W,-122.45620052,0.1334,10.337°
37°52′33″N,37.87575773,122°27′03″W,-122.45071016,0.358,64.621°
37°52′40″N,37.87768841,122°27′23″W,-122.45635224,0.2873,3.124°
37°52′13″N,37.87023725,122°27′11″W,-122.45310676,0.2986,139.805°
37°52′33″N,37.87583985,122°27′51″W,-122.46429722,0.4471,290.851°
37°52′07″N,37.86863671,122°27′05″W,-122.45140613,0.443,139.871°
37°52′16″N,37.87105924,122°27′34″W,-122.45955666,0.2338,222.899°
37°52′38″N,37.87733326,122°27′37″W,-122.46036742,0.3319,322.213°
37°52′09″N,37.86911693,122°27′08″W,-122.45229135,0.3868,142.174°
37°52′26″N,37.8739834,122°27′02″W,-122.45057943,0.332,84.675°
37°52′39″N,37.87745747,122°27′46″W,-122.46289051,0.4356,308.464°
37°52′31″N,37.87536217,122°27′27″W,-122.45741472,0.133,341.452°
37°52′43″N,37.87860818,122°27′46″W,-122.46286575,0.4881,315.895°
