39°43′38″N,39.72718002,121°50′29″W,-121.84139021,0.2269,246.405°
39°43′22″N,39.72283431,121°50′22″W,-121.83950214,0.4057,195.382°
39°43′48″N,39.72989396,121°50′38″W,-121.84391563,0.3556,285.786°
39°43′39″N,39.72740355,121°50′20″W,-121.83895317,0.1088,226.131°
39°43′44″N,39.72890585,121°50′01″W,-121.83373217,0.2011,81.87°
39°43′42″N,39.72821896,121°50′25″W,-121.84039689,0.1563,263.007°
39°43′40″N,39.72791639,121°50′20″W,-121.83889681,0.0854,242.095°
39°44′06″N,39.73499877,121°50′26″W,-121.84060476,0.4793,339.71°
39°44′02″N,39.73400027,121°50′36″W,-121.84339097,0.4936,320.447°
39°43′46″N,39.72930726,121°50′28″W,-121.8410642,0.1987,286.421°
39°43′28″N,39.72432011,121°50′40″W,-121.84433917,0.4651,231.658°
39°43′49″N,39.73020882,121°50′36″W,-121.84321788,0.3273,291.226°
39°44′02″N,39.7338984,121°50′26″W,-121.84056874,0.408,336.257°
39°44′05″N,39.73478533,121°50′26″W,-121.84046241,0.4628,339.955°
39°43′40″N,39.72783461,121°50′07″W,-121.8352891,0.125,111.404°
39°43′57″N,39.73257458,121°50′23″W,-121.83959969,0.3037,338.201°
39°43′35″N,39.72645093,121°50′05″W,-121.83471211,0.2039,133.852°
39°43′24″N,39.72343293,121°50′21″W,-121.83915682,0.361,194.314°
39°43′45″N,39.72913142,121°49′44″W,-121.8289975,0.4529,84.419°
39°43′18″N,39.72179996,121°50′06″W,-121.8348768,0.4829,163.362°
39°43′17″N,39.72151932,121°50′14″W,-121.83722518,0.4823,178.405°
39°43′41″N,39.72819405,121°50′30″W,-121.84163654,0.222,264.637°
39°43′50″N,39.7305103,121°49′47″W,-121.82967373,0.4376,71.431°
39°43′57″N,39.73252306,121°50′31″W,-121.84202336,0.3687,319.052°
39°43′35″N,39.72632391,121°50′06″W,-121.83498891,0.2,138.591°
39°44′04″N,39.73445448,121°50′32″W,-121.84232915,0.486,327.955°
39°43′32″N,39.72565576,121°50′24″W,-121.84012792,0.2415,215.681°
39°43′22″N,39.72286628,121°50′35″W,-121.84293916,0.4854,216.737°
39°44′00″N,39.73319471,121°49′50″W,-121.83058071,0.4898,48.452°
39°43′47″N,39.72980708,121°49′46″W,-121.8293101,0.4435,78.194°
39°43′44″N,39.72880969,121°49′59″W,-121.8331136,0.233,84.632°
39°43′44″N,39.72886928,121°50′39″W,-121.84408655,0.3523,274.22°
39°43′42″N,39.72823589,121°50′47″W,-121.84652108,0.481,267.874°
39°43′30″N,39.72512443,121°50′06″W,-121.83502929,0.2668,150.804°
39°43′25″N,39.72351277,121°50′05″W,-121.83469267,0.3748,156.732°
39°44′03″N,39.73419414,121°50′02″W,-121.83392572,0.4368,25.605°
39°43′38″N,39.72723542,121°49′51″W,-121.83085819,0.3625,103.888°
39°43′33″N,39.72594738,121°50′19″W,-121.83858222,0.1856,198.445°
39°43′26″N,39.72402157,121°50′31″W,-121.8418887,0.388,217.181°
39°43′47″N,39.72960933,121°50′03″W,-121.83412849,0.194,66.594°
39°43′45″N,39.72919669,121°49′58″W,-121.83265502,0.2609,79.277°
39°43′51″N,39.73097069,121°50′28″W,-121.841196,0.2615,310.892°
39°43′49″N,39.73029047,121°50′38″W,-121.84397312,0.3669,289.778°
39°43′44″N,39.72884027,121°50′06″W,-121.83511034,0.1281,79.243°
39°43′41″N,39.72802249,121°50′40″W,-121.84452695,0.3761,265.027°
39°43′56″N,39.73224663,121°50′03″W,-121.83406547,0.3165,34.967°
39°43′52″N,39.73124935,121°50′24″W,-121.84011019,0.2363,323.689°
39°43′39″N,39.72738589,121°49′58″W,-121.83280945,0.2597,107.157°
39°43′52″N,39.73112421,121°50′42″W,-121.84493932,0.4363,294.623°
39°43′22″N,39.72275483,121°50′28″W,-121.84111761,0.4414,206.002°
39°43′34″N,39.72608752,121°50′31″W,-121.8419646,0.2908,235.107°
39°43′47″N,39.72978553,121°49′46″W,-121.82933445,0.442,78.349°
39°43′40″N,39.72769972,121°49′43″W,-121.82852043,0.4793,96.577°
39°43′49″N,39.73028751,121°50′17″W,-121.83815489,0.1291,343.804°
39°43′56″N,39.73227321,121°49′53″W,-121.83132037,0.4187,51.408°
39°43′55″N,39.73207041,121°50′38″W,-121.84402068,0.4267,305.402°
39°43′27″N,39.72407053,121°50′29″W,-121.84139746,0.37,214.274°
39°43′55″N,39.73199757,121°49′54″W,-121.8317972,0.387,51.272°
39°43′21″N,39.7224354,121°50′27″W,-121.84074519,0.4534,202.528°
39°43′53″N,39.73134961,121°49′56″W,-121.83214837,0.3452,55.136°
39°43′31″N,39.72521235,121°49′58″W,-121.83264206,0.3428,131.426°
39°43′30″N,39.72503395,121°50′22″W,-121.8395816,0.264,205.062°
39°43′42″N,39.72821865,121°50′02″W,-121.83378282,0.1973,95.541°
39°43′49″N,39.7302826,121°49′45″W,-121.82907144,0.4636,74.536°
39°43′42″N,39.72830467,121°50′18″W,-121.83838391,0.0499,254.772°
39°43′52″N,39.73100437,121°49′51″W,-121.83092154,0.3893,63.534°
39°44′04″N,39.73437262,121°49′59″W,-121.83303883,0.4698,30.144°
39°44′06″N,39.734969,121°50′13″W,-121.83694492,0.4484,3.621°
39°43′51″N,39.73087138,121°50′37″W,-121.84353536,0.3615,297.033°
39°43′56″N,39.73214306,121°49′59″W,-121.8329169,0.3498,43.869°
39°43′46″N,39.72931267,121°49′59″W,-121.8332923,0.2296,75.736°
39°43′44″N,39.7287576,121°50′05″W,-121.83480887,0.143,82.692°
39°43′52″N,39.73106714,121°49′59″W,-121.83309897,0.2929,52.619°
39°43′26″N,39.72376988,121°50′13″W,-121.83690184,0.328,174.644°
39°43′57″N,39.73243855,121°50′41″W,-121.84466034,0.4691,305.53°
39°43′33″N,39.72571892,121°50′08″W,-121.83548103,0.2192,151.044°
39°43′22″N,39.72289049,121°50′22″W,-121.83939271,0.4005,194.726°
39°43′37″N,39.72699726,121°50′37″W,-121.84374858,0.349,252.756°
39°43′38″N,39.72728466,121°50′44″W,-121.84557992,0.4387,259.016°
39°43′35″N,39.72636075,121°49′54″W,-121.83158187,0.3464,115.197°
39°43′36″N,39.7266145,121°50′32″W,-121.84214607,0.2801,242.365°
39°43′50″N,39.73054639,121°50′36″W,-121.84340785,0.3457,294.226°
39°44′03″N,39.73428324,121°50′32″W,-121.84220519,0.4725,327.871°
39°43′42″N,39.72846126,121°50′05″W,-121.8346195,0.1519,90.863°
39°43′30″N,39.72507564,121°50′39″W,-121.84409738,0.4239,236.121°
39°44′05″N,39.73480313,121°50′10″W,-121.83608529,0.4423,9.633°
39°43′30″N,39.72509284,121°50′33″W,-121.84238751,0.3513,227.989°
39°43′58″N,39.73291653,121°50′01″W,-121.83354033,0.3704,34.4°
39°43′54″N,39.73173839,121°49′46″W,-121.82946218,0.4815,62.242°
39°43′34″N,39.72615838,121°49′59″W,-121.83311914,0.2824,124.87°
39°43′57″N,39.73252275,121°50′37″W,-121.84370825,0.4327,310.056°
39°43′33″N,39.72579983,121°50′37″W,-121.84370122,0.3796,240.625°
39°43′38″N,39.72734076,121°50′34″W,-121.84273997,0.2909,254.091°
39°43′55″N,39.73192032,121°49′55″W,-121.83185046,0.3815,51.632°
39°43′22″N,39.72272609,121°50′35″W,-121.84295696,0.4937,216.153°
39°43′33″N,39.72575957,121°49′47″W,-121.82981571,0.449,114.893°
39°43′47″N,39.7298254,121°50′31″W,-121.84207118,0.2609,290.646°
39°43′48″N,39.72996741,121°50′37″W,-121.8435684,0.3394,287.458°
39°43′28″N,39.72449739,121°50′42″W,-121.84500261,0.4861,235.372°
39°43′58″N,39.73283956,121°50′06″W,-121.83502041,0.3275,23.504°
39°43′39″N,39.72760787,121°50′07″W,-121.8353929,0.1266,118.938°
39°43′24″N,39.72334566,121°50′22″W,-121.83951462,0.372,196.924°
39°43′51″N,39.73092038,121°49′54″W,-121.83155099,0.3569,61.974°
39°43′52″N,39.73119205,121°50′46″W,-121.84619805,0.4996,291.915°
39°43′35″N,39.72631253,121°50′27″W,-121.84075406,0.2304,229.112°
39°43′23″N,39.72297237,121°50′19″W,-121.83852904,0.3857,188.331°
39°43′54″N,39.73153489,121°50′23″W,-121.83983681,0.2447,329.176°
39°43′47″N,39.72959217,121°50′05″W,-121.83462372,0.1696,63.428°
39°43′40″N,39.72784469,121°50′39″W,-121.84421195,0.3608,262.852°
39°43′29″N,39.72482303,121°50′29″W,-121.84151991,0.3325,220.259°
39°43′36″N,39.72667998,121°50′26″W,-121.84057685,0.207,232.721°
39°43′58″N,39.73268213,121°50′15″W,-121.83749161,0.2894,359.854°
39°44′03″N,39.73413694,121°50′07″W,-121.83525807,0.4074,16.831°
39°43′34″N,39.72601593,121°50′10″W,-121.836126,0.1858,157.244°
39°43′36″N,39.7266759,121°50′01″W,-121.83360707,0.2411,121.418°
39°44′01″N,39.73362027,121°50′38″W,-121.84378877,0.4879,316.565°
39°43′22″N,39.72280184,121°50′09″W,-121.83597019,0.4015,168.487°
39°43′26″N,39.72394596,121°50′02″W,-121.83397045,0.3655,149.329°
39°44′03″N,39.73404757,121°49′56″W,-121.83223851,0.4742,35.962°
39°43′53″N,39.73135377,121°50′16″W,-121.83765492,0.1979,357.271°
39°43′44″N,39.72894249,121°49′56″W,-121.83226928,0.2786,83.616°
39°43′23″N,39.72313631,121°50′06″W,-121.83486828,0.3955,159.465°
39°43′34″N,39.72615874,121°49′53″W,-121.83146028,0.3583,116.777°
39°43′25″N,39.72359055,121°50′25″W,-121.84040695,0.373,204.676°
39°43′25″N,39.72373622,121°50′40″W,-121.84439863,0.4935,228.209°
39°44′03″N,39.73405566,121°50′04″W,-121.83458252,0.414,21.819°
