37°46′14″N,37.77048771,122°27′10″W,-122.45266347,0.3993,340.551°
37°46′18″N,37.77160087,122°27′14″W,-122.45397464,0.4974,335.716°
37°45′41″N,37.76136858,122°27′29″W,-122.45803234,0.4961,239.236°
37°45′56″N,37.7656683,122°27′31″W,-122.45861136,0.46,275.415°
37°46′16″N,37.77110043,122°27′06″W,-122.45153673,0.4249,350.327°
37°45′34″N,37.75940412,122°26′50″W,-122.44716261,0.4241,156.72°
37°45′39″N,37.76093529,122°27′28″W,-122.45766034,0.4953,235.053°
37°46′07″N,37.76871755,122°26′45″W,-122.44590018,0.3472,42.949°
37°46′15″N,37.77089878,122°27′20″W,-122.45551531,0.4973,324.506°
37°45′37″N,37.76040296,122°26′53″W,-122.44795495,0.3438,158.801°
37°45′45″N,37.76245415,122°26′53″W,-122.44809162,0.2136,146.83°
37°45′39″N,37.76072358,122°26′44″W,-122.44548612,0.3952,139.016°
37°45′55″N,37.76514017,122°26′37″W,-122.44355858,0.3646,88.916°
37°45′59″N,37.76657546,122°27′13″W,-122.45350808,0.2082,300.64°
37°45′59″N,37.76660669,122°27′31″W,-122.45852975,0.4662,283.428°
37°45′55″N,37.76541158,122°27′12″W,-122.45339982,0.1751,278.422°
37°45′58″N,37.76600746,122°27′18″W,-122.45497322,0.2676,284.461°
37°45′37″N,37.76040505,122°26′44″W,-122.44544495,0.4135,140.782°
37°45′59″N,37.76629814,122°26′31″W,-122.44189312,0.4637,79.195°
37°46′08″N,37.76902514,122°27′03″W,-122.4508812,0.2777,352.64°
37°46′06″N,37.76821425,122°26′45″W,-122.445775,0.3277,47.975°
37°46′04″N,37.76775207,122°26′36″W,-122.44334888,0.4201,63.504°
37°46′13″N,37.77018219,122°26′55″W,-122.44865468,0.3656,13.615°
37°45′36″N,37.76000743,122°26′40″W,-122.44443943,0.4702,137.711°
37°46′03″N,37.76738675,122°27′06″W,-122.45153499,0.1771,336.267°
37°45′45″N,37.76237551,122°27′12″W,-122.45343569,0.2542,223.558°
37°45′58″N,37.76609716,122°27′23″W,-122.45632963,0.3412,282.361°
37°45′34″N,37.75931408,122°27′04″W,-122.45124902,0.3997,188.007°
37°45′51″N,37.76415282,122°26′59″W,-122.44960218,0.0703,150.789°
37°45′54″N,37.76506191,122°26′29″W,-122.44136385,0.4844,89.823°
37°46′06″N,37.7683207,122°26′38″W,-122.44393063,0.4121,56.626°
37°46′02″N,37.76710162,122°27′00″W,-122.44992048,0.1435,6.772°
37°45′55″N,37.76534947,122°26′28″W,-122.4412466,0.4913,87.507°
37°45′30″N,37.75840628,122°27′06″W,-122.45158605,0.4645,189.179°
37°46′14″N,37.77066732,122°27′10″W,-122.45275498,0.4126,340.47°
37°45′56″N,37.76567408,122°26′30″W,-122.44170759,0.4677,84.626°
37°45′39″N,37.7609057,122°27′10″W,-122.45274452,0.3171,205.676°
37°45′54″N,37.76491925,122°26′59″W,-122.44978155,0.0259,108.893°
37°45′36″N,37.76002591,122°27′13″W,-122.4537031,0.3951,208.702°
37°46′13″N,37.77032397,122°26′49″W,-122.4470683,0.404,25.316°
37°45′38″N,37.76064568,122°27′25″W,-122.45698488,0.478,230.547°
37°46′14″N,37.7705931,122°27′03″W,-122.45083353,0.3852,355.09°
37°46′06″N,37.76834478,122°27′02″W,-122.45051473,0.2289,356.104°
37°45′39″N,37.76095148,122°27′22″W,-122.45605953,0.4258,228.419°
37°45′49″N,37.76351574,122°26′55″W,-122.44871973,0.1339,141.938°
37°45′54″N,37.7650232,122°26′38″W,-122.44398268,0.3413,90.2°
37°46′06″N,37.76840198,122°26′42″W,-122.44508171,0.3648,50.444°
37°46′01″N,37.76698676,122°26′38″W,-122.44399634,0.3662,68.448°
37°46′01″N,37.7669661,122°26′56″W,-122.44888258,0.1521,28.952°
37°45′38″N,37.76069034,122°26′37″W,-122.44359974,0.4708,129.689°
37°45′48″N,37.76340123,122°27′22″W,-122.45605685,0.3379,250.411°
37°46′02″N,37.76727061,122°27′15″W,-122.45423979,0.2679,305.129°
37°45′36″N,37.7598947,122°27′23″W,-122.45629707,0.4862,222.988°
37°45′54″N,37.76498402,122°27′08″W,-122.45211707,0.1032,267.829°
37°45′57″N,37.76573588,122°26′36″W,-122.44340309,0.3761,82.657°
37°45′56″N,37.76556785,122°27′31″W,-122.45851835,0.4543,274.603°
37°45′36″N,37.7600473,122°27′25″W,-122.45684645,0.4998,226.332°
37°45′39″N,37.76093615,122°26′43″W,-122.44537883,0.3883,136.941°
37°45′51″N,37.76409888,122°27′24″W,-122.45679638,0.3646,259.719°
37°46′09″N,37.76923552,122°27′19″W,-122.45518341,0.3966,316.974°
37°46′05″N,37.76811932,122°26′58″W,-122.44938076,0.2178,12.302°
37°45′50″N,37.76384752,122°26′58″W,-122.44933064,0.096,149.206°
37°46′02″N,37.76729092,122°27′27″W,-122.45739653,0.4213,291.666°
37°45′34″N,37.75957098,122°26′47″W,-122.44633641,0.4338,150.629°
37°46′05″N,37.7679262,122°26′59″W,-122.44973772,0.2012,7.682°
37°46′04″N,37.76780882,122°26′37″W,-122.44369299,0.4052,61.821°
37°45′49″N,37.7637196,122°27′19″W,-122.45526248,0.2897,251.633°
37°45′35″N,37.75983731,122°27′11″W,-122.45293287,0.3888,202.326°
37°45′53″N,37.76480893,122°26′45″W,-122.44577897,0.2437,93.765°
37°45′56″N,37.7655189,122°26′57″W,-122.44909264,0.0704,61.99°
37°45′56″N,37.76559194,122°27′22″W,-122.45607688,0.3217,276.804°
37°45′50″N,37.76379353,122°27′15″W,-122.45408826,0.2277,247.763°
37°46′10″N,37.76950273,122°27′17″W,-122.45463873,0.3913,322.01°
37°46′01″N,37.76704006,122°27′21″W,-122.4559457,0.3415,293.872°
37°45′56″N,37.76558021,122°26′59″W,-122.44985865,0.0425,28.554°
37°45′52″N,37.76439898,122°27′08″W,-122.45221241,0.117,247.735°
37°45′57″N,37.76594708,122°27′15″W,-122.45410439,0.2208,286.489°
37°46′05″N,37.76799191,122°27′04″W,-122.45115458,0.2101,346.092°
37°46′07″N,37.76855203,122°26′45″W,-122.44594399,0.3373,43.976°
37°45′39″N,37.76069549,122°27′09″W,-122.45261147,0.3273,203.426°
37°46′05″N,37.76817275,122°27′06″W,-122.45167425,0.2304,339.975°
37°45′30″N,37.75821472,122°27′11″W,-122.45305496,0.4964,198.117°
37°46′02″N,37.76714797,122°26′37″W,-122.44363891,0.3885,67.977°
37°45′59″N,37.76640149,122°26′40″W,-122.4443302,0.3358,73.732°
37°45′37″N,37.7602474,122°27′19″W,-122.45517152,0.4274,219.182°
37°46′02″N,37.76724331,122°26′45″W,-122.44579045,0.2864,57.885°
37°45′59″N,37.76630109,122°26′29″W,-122.44127857,0.4968,79.897°
37°45′41″N,37.76130286,122°27′19″W,-122.45516877,0.3736,226.25°
37°46′01″N,37.76687685,122°27′19″W,-122.45516213,0.2979,295.221°
37°45′37″N,37.76022243,122°26′46″W,-122.44602224,0.4047,145.377°
37°45′49″N,37.76361419,122°27′10″W,-122.45290439,0.1763,235.993°
37°46′08″N,37.76879847,122°26′56″W,-122.44889114,0.2698,15.73°
37°45′35″N,37.75978093,122°27′16″W,-122.45440884,0.4293,212.134°
37°45′52″N,37.76454461,122°26′41″W,-122.44480553,0.2984,96.596°
37°45′38″N,37.76062289,122°26′41″W,-122.44470754,0.4293,135.336°
37°45′49″N,37.76371705,122°27′16″W,-122.45433687,0.2423,247.822°
37°45′34″N,37.75952646,122°27′09″W,-122.45256937,0.402,198.541°
37°45′34″N,37.75933964,122°27′10″W,-122.45270558,0.4166,198.947°
37°45′56″N,37.76557839,122°26′53″W,-122.44798056,0.1284,73.173°
37°45′49″N,37.76363654,122°27′25″W,-122.45686169,0.3751,255.009°
37°46′01″N,37.76706621,122°26′37″W,-122.4436958,0.3835,68.586°
37°46′07″N,37.76873216,122°27′29″W,-122.45801832,0.4962,300.95°
37°46′12″N,37.76992624,122°27′19″W,-122.45539199,0.44,320.133°
37°45′38″N,37.76041944,122°26′57″W,-122.44917612,0.3245,169.779°
37°45′45″N,37.76252858,122°27′03″W,-122.45084561,0.1768,190.963°
37°45′33″N,37.75929229,122°27′18″W,-122.45489046,0.4719,212.659°
37°46′16″N,37.77102116,122°26′49″W,-122.44698102,0.4499,23.24°
37°45′52″N,37.76444332,122°26′29″W,-122.44128057,0.4907,94.823°
37°45′59″N,37.76648133,122°27′02″W,-122.45064461,0.1021,347.187°
37°45′46″N,37.76267023,122°27′09″W,-122.45244434,0.2037,216.445°
37°45′44″N,37.7622815,122°26′56″W,-122.44895207,0.2031,159.888°
37°46′14″N,37.77049587,122°26′59″W,-122.44981439,0.3777,3.447°
37°45′45″N,37.76249938,122°27′25″W,-122.45690052,0.4046,244.272°
37°45′59″N,37.76640182,122°27′02″W,-122.45058863,0.0961,348.238°
37°46′15″N,37.77084029,122°26′52″W,-122.44782586,0.4218,18.143°
37°46′04″N,37.76788939,122°26′38″W,-122.44393188,0.3965,60.221°
37°45′28″N,37.7578279,122°27′01″W,-122.45034137,0.4986,180.699°
37°46′03″N,37.76752878,122°27′11″W,-122.45305006,0.2309,318.143°
37°45′51″N,37.76418341,122°26′34″W,-122.44279037,0.4108,98.29°
37°45′37″N,37.76040484,122°27′22″W,-122.45619612,0.4571,225.496°
37°45′32″N,37.7588862,122°27′05″W,-122.45140908,0.4302,188.612°
37°45′40″N,37.76123264,122°27′07″W,-122.45190061,0.2786,199.127°
37°45′51″N,37.76419862,122°27′06″W,-122.45169573,0.099,233.994°
37°46′03″N,37.76738383,122°27′06″W,-122.45154686,0.1772,336.048°
37°45′41″N,37.76148783,122°27′05″W,-122.45125865,0.2519,192.892°
37°45′58″N,37.76616935,122°27′23″W,-122.45648744,0.3507,282.856°
37°45′41″N,37.7614294,122°27′14″W,-122.45386176,0.3189,218.487°
37°45′35″N,37.75966821,122°27′06″W,-122.45161318,0.3789,191.504°
37°45′56″N,37.76566859,122°27′17″W,-122.45474409,0.2504,279.982°
