37°58′41″N,37.9780255,122°32′05″W,-122.53466929,0.3666,327.843°
37°58′15″N,37.97074034,122°31′37″W,-122.52703768,0.2932,131.194°
37°58′11″N,37.96960275,122°31′31″W,-122.52532817,0.4151,130.892°
37°58′04″N,37.9677091,122°31′50″W,-122.53047749,0.404,175.282°
37°58′18″N,37.97174568,122°32′21″W,-122.53926393,0.4623,254.491°
37°58′02″N,37.9672561,122°31′44″W,-122.52894525,0.4494,164.945°
37°58′23″N,37.97298128,122°31′40″W,-122.52786231,0.1798,102.278°
37°58′08″N,37.96887885,122°31′54″W,-122.53177336,0.3239,186.625°
37°58′14″N,37.97048031,122°31′24″W,-122.52326232,0.4757,116.339°
37°58′46″N,37.97938211,122°31′53″W,-122.53146001,0.4047,357.125°
37°58′21″N,37.97252647,122°31′52″W,-122.53105162,0.0697,178.397°
37°58′41″N,37.97809187,122°32′09″W,-122.53589686,0.4097,320.245°
37°58′00″N,37.96668936,122°31′52″W,-122.53105659,0.4731,179.797°
37°58′08″N,37.96881509,122°31′32″W,-122.52553332,0.4449,137.146°
37°58′12″N,37.96995946,122°32′16″W,-122.53769771,0.4368,235.549°
37°58′27″N,37.97415798,122°31′38″W,-122.5272465,0.2137,78.365°
37°58′08″N,37.96881089,122°31′39″W,-122.52749623,0.3806,149.064°
37°58′16″N,37.97100747,122°32′17″W,-122.53810203,0.4202,245.441°
37°58′06″N,37.96819625,122°31′41″W,-122.52809575,0.4034,156.164°
37°58′34″N,37.97604352,122°31′59″W,-122.53324888,0.2096,325.819°
37°58′24″N,37.97323796,122°31′52″W,-122.53111525,0.0206,184.233°
37°58′41″N,37.97815986,122°32′14″W,-122.5371122,0.4582,314.245°
37°58′43″N,37.97851327,122°31′59″W,-122.53295444,0.3588,343.533°
37°58′25″N,37.97358799,122°32′11″W,-122.53646959,0.2933,270.723°
37°58′39″N,37.97743863,122°31′33″W,-122.52570787,0.3984,47.364°
37°58′35″N,37.9763992,122°31′43″W,-122.5286992,0.2369,33.312°
37°58′30″N,37.97486915,122°32′11″W,-122.536367,0.3021,287.781°
37°58′03″N,37.96750315,122°32′06″W,-122.53498674,0.4679,207.007°
37°58′03″N,37.96760958,122°31′45″W,-122.52924761,0.4216,166.245°
37°58′29″N,37.97467332,122°31′54″W,-122.53175764,0.0868,335.11°
37°58′14″N,37.97044402,122°31′51″W,-122.53095619,0.2137,178.083°
37°58′21″N,37.97244031,122°31′48″W,-122.53008559,0.0933,144.183°
37°58′20″N,37.97222078,122°32′24″W,-122.54001017,0.4946,259.423°
37°58′02″N,37.96731526,122°31′39″W,-122.52745472,0.4732,155.275°
37°58′39″N,37.97756894,122°32′12″W,-122.53661944,0.4106,312.775°
37°58′31″N,37.97541387,122°31′25″W,-122.52357021,0.4297,72.402°
37°58′26″N,37.9738726,122°32′08″W,-122.53548302,0.2406,275.573°
37°58′06″N,37.96833476,122°31′48″W,-122.52997667,0.3645,170.441°
37°58′35″N,37.97650688,122°31′53″W,-122.53128472,0.2057,357.004°
37°58′01″N,37.96705124,122°31′58″W,-122.53267844,0.4564,190.95°
37°58′09″N,37.96905865,122°32′05″W,-122.53467154,0.3658,212.263°
37°58′03″N,37.96746153,122°32′07″W,-122.53517699,0.4752,207.963°
37°58′43″N,37.97871175,122°31′43″W,-122.52854666,0.3837,21.148°
37°58′22″N,37.97288397,122°32′01″W,-122.53360503,0.1444,251.85°
37°58′29″N,37.97476872,122°32′08″W,-122.53554143,0.2572,289.368°
37°58′12″N,37.96994396,122°31′41″W,-122.52804062,0.2986,146.22°
37°58′17″N,37.97127332,122°31′46″W,-122.52931749,0.1836,148.324°
37°58′16″N,37.97114399,122°31′33″W,-122.52578278,0.3329,119.754°
37°58′17″N,37.97149617,122°31′27″W,-122.52415508,0.4031,110.454°
37°58′01″N,37.96681254,122°32′01″W,-122.53355264,0.4836,196.126°
37°58′19″N,37.9719017,122°31′25″W,-122.52356561,0.4251,105.395°
37°58′23″N,37.97297615,122°31′27″W,-122.52417214,0.3787,95.847°
37°58′34″N,37.97606086,122°32′09″W,-122.5357605,0.3087,304.443°
37°58′07″N,37.96852985,122°31′41″W,-122.52813674,0.3814,155.071°
37°58′15″N,37.97081369,122°32′09″W,-122.53583183,0.3197,233.966°
37°58′14″N,37.97043933,122°31′25″W,-122.52358344,0.4614,117.619°
37°58′08″N,37.96895907,122°31′33″W,-122.52571876,0.4308,137.231°
37°58′32″N,37.97558213,122°32′01″W,-122.53353605,0.1945,316.69°
37°58′10″N,37.96935052,122°32′13″W,-122.53701834,0.4337,228.176°
37°58′37″N,37.97683658,122°32′21″W,-122.53911755,0.4935,297.551°
37°58′28″N,37.97458257,122°32′14″W,-122.53726774,0.3444,282.142°
37°58′34″N,37.97597618,122°31′28″W,-122.52445109,0.399,64.978°
37°58′34″N,37.97608847,122°32′03″W,-122.53429589,0.2484,315.279°
37°58′31″N,37.97539843,122°31′49″W,-122.53030166,0.1357,18.382°
37°58′27″N,37.97413938,122°31′27″W,-122.52427334,0.3736,83.574°
